article_text,article_id,article_URL,article_heading,category,article_date,article_page,article_page_sequence,article_snippet,article_Trove_URL,article_edition,article_title_id,article_title_title,article_relevance_score,article_relevance_value
"ABORIGINAL  CHILDREN.   A  deputation  introduced  by  Mr  Briner,  M.L.A,        consisting  of  Mr  G  E  Hooley  (president),  Mr.  T.  Colbrook  (secretary),  Mr.  E  J  Telfer,  and  Mr.  H  Trenchhard,  representing  the  New  Mouth  Wales  Board  of  MLSSIOIIS  to  tho  Aborigines,  waitud  upon  Mr  Peny  (Minister  loi  Education),  and  requested  that  tho  children  ot  the  aborigines  camped  at  Burnt's  Bridg*  bo  nllov\cd  lo  attend  tho  Public  school  at  Unrolca  It  was  assailed  that  great  moral  benefits  would  accrue  to  tho  aboiigiuul  children  by  associa-   tion  with  the  white  seholara   lu  roply,  Mr  Pony  saul  that  the  samo  question  had  been  raised  all  ovoi  the  State,  but  patents  IIIHO   lutely  relused  to  nllo\  their  children  to  attend  thc¡  same  school  as  aborigines  He  promised,  however,  |   that  ho  would  have  au  o  ft  I  em  I  íeport  made  upon  the   niüttci   '  BISriGUrtED  FOll  ML'  w  the  despairing-  cry  of  thoiitmnds  aílhitid  with  uusightly  humours  of  tho  »km  scalp  und  hair.  Do\uu  IÍUIÍM.  what  this  disii  ruiatlon  meant,  toseiwitite  souls  '  Ii  mean?»  mol  itioii,  »(.elusion  It  ni  a  b  ii  to  HOC  tal  and  busiiRns  »uctcsti  Do  ^  on  w  onder  that  dcsi  an  ati/ts  upon  these  suit  eren,  whin  doctors  fmJ   standard  lemedics  fail,  an  I  nostrums  provu  wurwc  tlmn  use!  us  f  Skin  humo  JW  at  a  ni  ist  ob^titi  ite  to  euro  or  e\  en  rehctc  lils  an  ciisy  matta  U  dum  to  euro  them  but  quito  unothei  thing  to  do  so  CITJICUUA  leniuiias  lane  earned  tho  n_ht  to  hu  called  bkm  Bpuctilcs  because  tor  >earn  they  hate  met  with  most  rtmaiknulu  «HCCLS.  lhere  aie  cases  they  c  «mot  eulo,  but  thu>  are  f(  w  indeed  Tt  is  no  limit  drawn-out  PYpensivo  experiment  A  wurm  bath  with  CUIICUR.  SU  Al'  lo  tltunse  the  skin  and  scuI.M.f  crusts  and  seid  es  and  not  ten  thu  thickened  cuticle,  tuid  a  miio'le  anointing  with  CUIICUltV  Ointment,  thu  gieat  «km  curt  to  instantly  alluj  itching  an  1  irritation,  und  Huotlio  and  heal  will  prove  inoro  convincing  In  the  aevcrcHt  forms  of  itching  burning  bleeding,  nculj,  trusted*  uni   ni  in  [tly  humour«,  -with  loss  of  hair,  thun  i  ages  ot  .printed   trailer  -Advt   Tor  Childrens  Hacking  Cough  utnight,  Woods'Great   Peppermint  Cure  IB  tid  -Advt   lim  opening  of  tho  Crookwell  Itudwny  is  illus  rated  m  this  week's  ""  Sydney  Mail  *'-Advt",14452296,https://api.trove.nla.gov.au/v3/newspaper/14452296,ABORIGINAL CHILDREN.,Article,1902-05-01,5,5,"A deputation introduced by Mr. Briner, M.L.A., consisting of Mr. G.E. Bo[?]oley (president), Mr.T. Colbrook (secretary), Mr. E.J.Telfer, and Mr.H. Tronchard, representing the New South Wales",https://nla.gov.au/nla.news-article14452296?searchTerm=aboriginal,,35,The Sydney Morning Herald (NSW : 1842 - 1954),212.8291473388672,very relevant
"ABORIGINAL  MURDER.   The  Commissioner  of  Police  has  received  a  telegram  stating  that  an  aboriginal  named  Jacky,  who  it  is  alleged  shot  a  gin  named  Marian  dead  at  Nelson  on  Monday,  had  been  apprehended  at  Nelson,  and  charged  with  the   offence.",14769442,https://api.trove.nla.gov.au/v3/newspaper/14769442,ABORIGINAL MURDER.,Article,1906-05-04,8,8,"The Commissioner of Police has received a telegram stating that an aboriginal named Jacky, who it is alleged shot a gin named Marian dead at Nelson on Monday, had been",https://nla.gov.au/nla.news-article14769442?searchTerm=aboriginal,,35,The Sydney Morning Herald (NSW : 1842 - 1954),212.8291473388672,very relevant
"ABORIGINAL  SPEECH.   At  a  meeting  of  the  Royal  Society  of.  Tasmania  on  Monday,  Mr  Herman  Ritz,  M.A.,  read  a  paper,  entitled  ""An  introduction  to  aboriginal  speech  in  Tasmania.""  Mr  Ritz  said  the  life  of  a  population  invariably  assumed  a  form  which  largely  depended  on  the   climate  and  geographical  features  and  the  facility  of  intercourse  with  the  denizens  of  other  lands.  If  they  took  heed  they  might  hear  the  sounds  and  the  voices  that  passed  away  with  Truganini.  To  the  observing  ear  of  the  scientists  the  remnants  of  the  feasts  of  the  aboriginals,  their  imple-  ments,  and  the  scanty  records  of  their   words  and  doings  spoke  in  the  lan-  guage  of  their  own  of  those  whose  places  we  had  taken  for  good  or  ill.  It  was  the  words,  the  records  of  the  actual  songs  of  the  voice  that  was  still,  that  he  would  confine  their  attention,  and  their  present  purpose  was  to  clear  the  ground  and  mark  out  the  founda-  tion  for  constructing  a  scientific  re-  production  of  the1  language  of  the  aboriginals  of  Tasmania.  As  far  as   he  was  aware,  the  work  done  in  that  direction  had  not  hitherto  been  ex-  tensive.  After  stating  his  attempt  to  simplify  the  spelling,  Mr  Ritz  com-  pared  three  versions  of  an  aboriginal  song,  accounting  for  every  word,  and  explaining  the  meaning  of  the  sent-   ences.  He  said  there  was  no  sign  of  any  accidence.  The  words  seemed  in-  variable  in  form  and  widely  applicable  in  meaning.  The  words  were  pro-  bably  supplemented  by  gestures  to  define  their  exact  meaning.  In  that  respect  a  parallel  was  found  in  the  sentences  of  the  Chinese  language.  The   fact  that  the  song  existed  in  different  dialects  made  it  most  valuable.  Quite  probably  the  song  was  connected  with  some,  important  tribal  ceremonies.  One   of  the  interpretations  given  of  the  song  was  :  ""Mighty  runs  the  bush  fire.  My  heel  is  speedy  and  my  foot  is  swift.  Come,  thou,  and  run  with  the  speed  of  a  bird.  Thou  art  a  real  warrior,  a  man,  indeed  warrior,  hero!""  Mr  Ritz,  in  reply  tio  Sir  Gerald  Strickland  as  to  whether  any   observations  had  been  made  as  to  any  trace  of  the  aboriginal  tongue  amongst  the  half-castes  of  Barren.  Island,  said,  owing  to  the  mixed  dialects,  it  would  hardly  be  possible  to  find  any  trace  of  the  pure  tongue  there,  except  that  it  might  be  kept  for  secret  communi-  cation.  Since  he  studied  the  questions  he  had  gained  a  great  deal  of  informa-  tion,  and  he  hoped  to  give  further  re-  sults  at  a  future  meeting.  Dr.  Noet-   ling  and  Mr  R.  M.  Johnston  spoke  in  high  terms  of  the  value  of  the  re-  search  of  Mr  Ritz,  and  they  hoped  he  would  continue  his  studies,  and  that  the  result  would  be  placed  before  the  scientific  world.  Mr  Johnston  referred  to  some  phonograph  records  having  been  taken  of  the  native  lan-  guage  spoken  by  the  late  Fanny  Smith,  and  these  might  prove  of  great  value  to  Mr  Ritz  in  his  studies.",151930702,https://api.trove.nla.gov.au/v3/newspaper/151930702,ABORIGINAL SPEECH.,Article,1908-11-19,4,4,"At a meeting of the Royal Society of Tasmania on Monday, Mr Herman Ritz, M.A., read a paper, entitled ""An introduction to aboriginal speech",https://nla.gov.au/nla.news-article151930702?searchTerm=aboriginal,,742,"Daily Telegraph (Launceston, Tas. : 1883 - 1928)",212.8291473388672,very relevant
"Aboriginal  Arch.   The  whole  of  the  aboriginal  arch,  including  the  ti-tree  and  stringy  bark,  and  the  splendid  ferns,  will  be  sold  to-morrow,  at  noon,  under  instructions  from  the  Government,  and  the  proceeds  given  to  the  aboriginals.",174378142,https://api.trove.nla.gov.au/v3/newspaper/174378142,Aboriginal Arch.,Article,1901-05-28,4,4 S,"The whole of the aboriginal arch, including, the ti-tree and stringy bark, and the splendid ferns, will be sold to-morrow, at noon, under instructions from the Government, and the",https://nla.gov.au/nla.news-article174378142?searchTerm=aboriginal,SECOND EDITION,840,"The Telegraph (Brisbane, Qld. : 1872 - 1947)",212.8291473388672,very relevant
"ABORIGINAL  DISPLAY.   The  public  will  be  pleased  to  learn  that  our  Federation  jubilee  is  to  include  a  grand   display  by  aboriginals.  The  Home  Secretary  has  instructed  Mr.  A.  Meston  (protector  of  South  and  Central  Queensland)  to  select  fifty  picked  men  to  join  in  the  march,  and  give  a  subsequent  display  of  spear  and  boomerang  throwing.  Our  readers  will  re-  member  that  the  aboriginal  guard  was  pro-  bably  the  most  interesting  part  in  the  re-  ception  of  Lord  Lamington.   Doubtless  at  the  Federal  festivities  Mr.  Meston  will  show  a  fine  body  of  representa-  tive  aboriginals.  It  may  be  anticipated  that  under  his  guidance  this  part  of  the  programme  will  be  done  properly,  and  that  the  blacks  themselves  and  their  weapon  displays  will  be  a  revelation  to  even  a  majority  of  Queenslanders,  and  an  interest-  ing  education  for  our  school  children.   The  public  will  thank  the  Home  Secretary  for  this  addition  to  the  celebration.  Pos-  sibly  advantage  will  be  taken  of  the  blacks'  presence  in  town  to  have  a  series  of  cor-  robbories  as  well  as  a  display  of  weapons.   The  First  Regiment  is  to  find  a  team  to  go  through  the  manual  and  firing  exercises  on  New  Year's  Day,  and,  in  consideration  of  the  reputa-  tion  of  A  Company  for  proficiency  at  these  exercises,  the  most  of  the  team  will  probably  be  selected  from  that  company.  Among  other  items  promised  by  the  military  forces  are  :-Sword  exercise  by  the  field  batteries,  dismounting  drill  by  the  Garrison  Battery,  bayonet  exercise  by  the  Queensland  Rifles,  and  physical  drill  by  the  Permanent  Artillery.  The  Naval  Brigade  promise  a  display  of  cutlass  drill,  with  new  and  novel  features.  As  one  or  two  items  are  certain  to  be  added  to  the  above,  including  tent-pegging,  riding  and  driving  drill,  and  a  tug-of-war  on  horseback,   a  liberal  and  attractive  programme  should  be   forthcoming.",19043852,https://api.trove.nla.gov.au/v3/newspaper/19043852,ABORIGINAL DISPLAY.,Article,1900-12-04,4,4,The public will be pleased to learn that our Federation jubilee is to include a grand display by aboriginals. The Home Secretary has instructed Mr. A. Meston,https://nla.gov.au/nla.news-article19043852?searchTerm=aboriginal,,16,The Brisbane Courier (Qld. : 1864 - 1933),212.8291473388672,very relevant
"ABORIGINAL  ARCH.   The  ""aboriginal""  arch  to  be  erect-  ed  in  George-street  on  the  occasion   of  the  Royal  vlsit  is  to  have  the  form  of  a   circular  arch  in  a  pyramid.  Aboriginals,  with  spears  and  shields,  will  be  placed  on  the  structure,  and  a  delightful  effect  will  be  obtained  by  decorations  with  characteris-  tic  flora  and  fauna.  The  arrangements  are  in  the  hands  of  Mr.  A.  Meston,  Protector  of  Aboriginals.  It  is  probable  that  the  arch  will  be  placed  near  the  Lands  Office  site.",19122980,https://api.trove.nla.gov.au/v3/newspaper/19122980,ABORIGINAL ARCH.,Article,1901-04-03,5,5,"The ""aboriginal"" arch to be erected in George street on the occasion of the Royal visit is to have the form of a circular arch in a pyramid. Aboriginals,",https://nla.gov.au/nla.news-article19122980?searchTerm=aboriginal,,16,The Brisbane Courier (Qld. : 1864 - 1933),212.8291473388672,very relevant
"Aboriginal  Servants   (By  K.L.Y.  in  Melbourne  ""Argus."")   These  days  the  Sydney  press  is  de-  luged  with  letters,  indignant,  and  otherwise,  from  mistresses  and  maids  and  all  of  them  deal  with  the  same  old  theme—the  servant  question.  The  while  I  sit  tight  in  my  out-back  Queensland  home  I  wonder  what  my  city  friends  would  think  of  my  con-  tentment.   I  have  had  twejve  years'  experience   of  aboriginal  servants,  and  know  that  a  good,  or  even  average,  speci-  men  is  a  very  valuable  help  indeed.  They  are  gentle  creatures  about  the  house,  though  war-like  enough  in  camp  occasionally.  ""Rosy""  greets  you  with  a  flash  of  dazzling  teeth,  and  a  cheerful,  ""Mornin',  Missus,""  and  is  no  whit  disconcerted  by  the  fact  that  her  head  is  bandaged  in  a  dirty,  blood-stained  rag,  one  eye  blackened—well,  that  is  hardly  a  suitable  term—let  us  say,  ""invali-  ded''—and  her  first  and  second  fingers  split  apart.  Inquiries  elicit  the  fact  that  ""Car-   line""  has  been  making  scan'lous  eyes  at  Rosey's  ""murree""  (blackfellow),  or,  maybe,  vice  versa.  Anyhow,  a   yam  stick  or  two  has  been  picked  upon  to  settle  all  differences,  and  Rosey,  being  the  smaller,  is  decidedly  the  worse  for  wear.  She  takes  the  fortune  of  war  in  a  philosophical  fashion,  however,  and,  with  the  in-  jured  hand  bound  up,  is  prepared  to  go  on  with  her  work  as  usual.   With  regard  to  the  gins,  two  things  are  undesirable.  Don't  have   them  living  at  the  homestead,  and  draw  the  line  at  piccaninnies  about  the  kitchen.  The  first  is  seldom  a  success,  and  is  far  better  not  attemp-  ted.  The  women  work  all  the  better  for  a  few  hours'  freedom  at  night  at  it  constantly,  they  are  apt  to  turn  sulky.  As  for  the  picaninnies,  they  are  most  fascinating  little  creatures,  and  always  ready  to  make  friends.  At  first  it  is  rather  amusing  to  have  a  little  ragged  creature  steal  to  one's  side,  and  beg  for  ""plums"".   But  by-and-by  it  becomes  rather  a  nuisance,  especially  if  they  take  to  making  private  excursions  to  the  cake-box,  or  the  biscuit  barrel,  in   the  dining  room.  Everyone  has  her  own  way  of  man-   aging  her  gins,  and  round  here  it  is  quite  a  common  thing  for  a  lazy  one  to  receive  personal  chastisement  at  the  hands  of  her  mistress,  and  occas-  ionally  an  even  more  severe  form   from  ""the  boss,""  and  a  stick.  This   'is  ""old  style,""  and  curiously  enough,  the  niggers  seldom  resent  it.  Now   and  then  a  gin  so  punished  will  de-  part  for  good  and  all  but,  as  a  rule,  if  they  leave  at  all,  they  invariably  drift  back  again  in  the  course  of  a  week  or  so  and  return  to  work  as  though  nothing  had  happened.  For  my  part,  I  could  never  bring  myself  to  touch  a  woman,  either  black  or  white  and  in  all  my  experience  I  have  never  but  once  had  the  least  trouble.  In  that  case  the  girl,  who  was  living  in  the  house,  turned  sulky  and  finally  departed  to  the  camp  for  good.   As  to  their  qualification.  They  can  to  taught  to  cook  they  wash,   scrub  and  iron  to  perfection  and   excel  in  ---------------and  brasses,   ------------------in  their  movements   generally  clean  in  person,  and  obed-  ient,  and  never  saucy,  and  careful  with  crockery.  Lastly,  they  are  ex-  tremely  trustworthy  with  children,  and  make  the  kindest  of  nurses.   Of  course,  they  are  human,  and  have  tempers,  but  my  experience  is  that  the  more  like  white  women  you  treat  them  the  less  trouble  you  will  have.   Wages  vary  never  exceeding  five  shillings  per  week.  Sometimes  this  is  paid  partly,  or  wholly,  in  kind   sometimes  in  cash.  This  is  accord-   ing  to  the  individual  fancy  of  the  gins.  One  is  generally  employed,   though  often  in  a  big  house-hold  .  there  are  two—one  exclusively  for  laundry  work.",44454880,https://api.trove.nla.gov.au/v3/newspaper/44454880,Aboriginal Servants,Article,1907-02-23,4,4,"These days the Sydney press is deluged with letters, indignant and otherwise, from mistresses and, maids and all of them deal with the same",https://nla.gov.au/nla.news-article44454880?searchTerm=aboriginal,,79,"Morning Post (Cairns, Qld. : 1897 - 1907)",212.8291473388672,very relevant
"ABORIGINAL  HISTORY.   Mr.  Etheridge,  Curator  of  the  Sydney  Mu-  seum,  recently  visited  the  Clarence  to  ob-  tain  relics  and  other  information  respect-  ing  ,  the  aborigines  of  the  district,  to  be  used  in  connection  with  a  history  of  the  Australian  aboriginal  natives  which  is  be-  ing  compiled.  While  here  he  visited  Cop-  manhurst,  and  was  the  guest  of  Mr.  Mav  idge.  He  obtained  photographs  of  carvings  or  inscriptions  made  by  the  blacks  on  rocks  on  the  Upper  Clarence.  These  will  com-  prise  some  of  the  illustrations  that  will  be  produced  with  the  publication  of  what  will  doubtless  be  an  interesting  work.",61406621,https://api.trove.nla.gov.au/v3/newspaper/61406621,ABORIGINAL HISTORY.,Article,1904-06-18,4,4,"Mr. Etheridge, Curator of the Sydney Museum, recently visited the Clarence to obtain relies and other information respecting the aborigines of the district, to be",https://nla.gov.au/nla.news-article61406621?searchTerm=aboriginal,,64,"Clarence and Richmond Examiner (Grafton, NSW : 1889 - 1915)",212.8291473388672,very relevant
"Aboriginal  Labour.   Opinion  ls  changing  in  Queensland  regarding  the  value  of  the  aboriginal  as  a  labourer.  In  some  of  the  States  the  aboriginal  is  nearly  extinct  :  in  Queensland  there  are  still  thousands,  some  of  them  untouched  by  civilisation.  There  has  for  many  years  been  a  very  stringent  supervision  of  the  aboriginals  in  settlements,  even  in  the  more  thickly  populated  districts  :  but  it  was  only  during  the  past  two  or  three  yours  that  an  attempt  was  made  to  turn  the  labour  to  ac-  count.  A  eommencement  was  made  by  hiring  out  gangs  from  the  Barambah  settlement  in  the  south  for  scrub  cutting.  etc.,  and  it  was  found  that  the  men  did  tho  work  remarkably  well.  A  proportion  of  the  earnings  was  deducted  for  the  keep  of  tho  families  in  the  settlement.  The  sys-    tem  was  extended  to  tho  young  girls  who  were  drawn  upon  to  solve  the  domestic  servant  ques  tion  and  at  present  in  Brisbane  there  are  about  200  full-blood  and  half-castes  in  service,  who  are  doing  so  well  that  the  demand  is  twice  greater  than  the  supply.  Numbers  of  aboriginals  have  also  been  employed  in  the  sugar  industry:   but  tho  present  Government  has  not  encouraged    this  sphere  of  activity,  on  the  ground  that  it    would  give  a  wrong  impression  when  the  State    was  endeavouring  to  get  agricultural  labourers    from  Europe  for  the  sugar  Industry.  At  the  same  time,  sugar  farmers  are  pressing  the  Go-   vernment  for  permits  to  employ  aboriginals    and  is  is  said  that  quite  700  could  be  absorbed    easily.  The  Chief  Protector  holds  very  strong    views  about  the  suitability  of  the  fine  northern    tribes  fur  sugar  work.  A  scheme  has  also  been    proposed  by  a  syndicate  which  desires  to  de-    velop  Fraser  Island  on  the  Queensland  coast,    and  to  employ  aboriginal  labour  in  fishing  for  tho  canning  works.  If  aboriginal  labour  were  takon  in  tho  sugar  districts  a  big  northern  sta-  tion  would  be  established  as  a  recruiting  sta-  tion  and  there  also  all  labour  for  the  pearling    boats  would  have  to  be  signed  on  and  off.",61547774,https://api.trove.nla.gov.au/v3/newspaper/61547774,Aboriginal Labour.,Article,1908-03-28,6,6,"Opinion is changing in Queensland regarding the value of the aboriginal as a labourer. In some of the States the aboriginal is nearly extinet; in Queensland there are still thousands, some of",https://nla.gov.au/nla.news-article61547774?searchTerm=aboriginal,,64,"Clarence and Richmond Examiner (Grafton, NSW : 1889 - 1915)",212.8291473388672,very relevant
"ABORIGINAL  STORIES.   A  gentleman  at  Ravenswood,  who  takes  an  interest  in  the  fast  departing   aborigines,  informs  us  of  the  demise  of  an  old  gin  who  was  known  these  as   Mary  Ann  Wyatt,  but  whose  native   title  was  ""Booinbelba  Toothan.""  The  old  woman  was  the  gin  of  ""Mala   Boolaroo""  better  known  as  King  Jimmy  of  Mount  Wyatt.  The  Royal  pair  had  a  considerable  family,  all  of  whom,  except  one  married  to  an  abor-   iglnal  stockman  at  Mt.  McConnell,  are  now  among  the  blacks  who  go  begging  from  door  to  door  at  Ravenswood.  The  old  gin  was  the  last  of  the  old  '  brigade  of  blacks  she  was  born  at  Mount  Wyatt  'long  time  before  *Mi-   kolo  (white  man)  come  up.""  Willie  Wyatt  was  quite  broken  up  over  the   demise  of  his  royal  mother,  and  sad-  ly  remarked  to  sympathising  friends:  ""Can't  eat  any  tucker,  can't  do  any   blooming  work,  sinking  feeling  alto-  gedder.'""  He  has  now  sufficiently  recovered,  however,  take  up  a   tikpenny  collection  to  defray  the  obsequies  of  the  Royal  lady,  his   mother.  In  the  meantime  an  aborig-  inal  named  ""Stepper  Thompson""  has   left  for  Mt.  McConnell  to  carry  the  sad  news  to  interested  friends  and  relatives.  The  foregoing  being  shown   to  ""Along  the  Line""  he  at  once  added   another  aboriginal  story  as  follows  :—   ""For  the  last  ten  years  or  more  an  old  black,  helpless  and  blind  with   age,  has  lived  in  the  camp  at  Glen-  dower,  on  the  Flinders,  not  far  from  where  I  live.  He  was  provided  for  by  Robert  Gray,  who,  be  it  said,  Is  kindly  to  all  his  old  blacks.  ""Old  Jack""  lived  in  his  little  gunyah,  and  in  the  day  he  would  come  out  and   sit  in  the  shade,  motionless  almost,  except  when  friendly  voices  spoke  to   him  and  then  he  smiled  in  his  vacant   toothless  way,  when  the  other  blacks   told  him  who  spoke  to  him.  So  he  lived,  month  after  month,  year  after   year,  led  about  or  carried  by  the  others,  until  recently.  In  the  night  a  great  storm  of  rain  and  thunder  and   lightening  came,  and  when  the  dawn  gave  light,  there  out  on  the  Downs,   by  the  camp,  half  bedded  in  the  black  soil,  was  old  Jack,  dead.  He  had   gone  out,  like  Lear,  invoking  the   storm.   .  /  •  The  New  Zealand  Loan  and  Mercan   :  tile  Agency  Company,  Ltd.,  have  re  .:  .  5  ceived  the  following  telegram  from  i  f  their  Sydney  office,  under  date  the  13th  *'■■■■'  instant:  —""  Sheepskips  market'farth   ing  better  shearlings  to  half  wools,  others  unchanged.  Hides  very  firm,  occasionally  eighth  higher.  Tailed  steady.""",85537898,https://api.trove.nla.gov.au/v3/newspaper/85537898,ABORIGINAL STORIES.,Article,1905-01-16,7,7 S,"A gentleman at Ravenswood, who takes an interest in the fast departing aborigines, informs us of the demise of an old gin who was known these as",https://nla.gov.au/nla.news-article85537898?searchTerm=aboriginal,,269,"The North Queensland Register (Townsville, Qld. : 1892 - 1905)",212.8291473388672,very relevant
"ABORIGINAL  MISSIONS.   Writing  from  Manunka  Mission,  Forster,  on  August  28,  Mrs.  J.  Matthews  says:  —  Pas-  sengers  passing  to  and  fro  in  steamers  on  the  Murray  River  between  Mannum  and  Morgan  will  probably  notice  the  new  Abori-  ginal  Mission  Station,  Manunka.  The  school  was  lately  placed  under  the  Government  Education  Department.  Mr.  John  K.  Mat   thews  being  appointed  head  teacher.  About  20  children,  mostly  natives,  attend  school  daily,  and  visitors  are  much  pleased  to  see  the  improvement  in  them.  Canon  Bussell  reported  in  the  visitors'  book  on  June  16  last  —  ""I  visited  the  school  this  morning,  and  was  pleased  with  the  appearance  and  discipline  of  the  children,  which  shows  that  good  work  is  being  done.  The  singing  is  a  special  feature.""  The  land  occupied  by  the  mission  is  being  now  dedicated  by  the  Government  for  aboriginal  reserves,  and  be-  ing  open  to  our  application  for  lease  en-  courages  effort.  We  trust  many  interested  in  the  uplifting  and  Christianising  of  the  natives  may  help  as  much  as  possible.  The  opening  of  the  school  for  the  Government  was  a  red-letter  day  on  the  mission.  About  100  persons  were  present,  50  of  whom  were  natives.  After  amusements,  tea,  and  a  lantern  lecture,  Mr.  William  Towill,  a  well  known  resident  of  the  district,  spoke  ap  provingly  of  the  progress  of  the  work.  One  of  the  native  young  men  also  spoke  a  few  words  of  thanks  for  the  benefits  of  the  mission  to  the  natives.",87868209,https://api.trove.nla.gov.au/v3/newspaper/87868209,ABORIGINAL MISSIONS.,Article,1903-09-05,32,32,"Writing from Manunka Mission, Forster, on August 28, Mrs. J. Matthews says:—Passengers passing to and fro in steamers on ' the Murray River between Mannum and",https://nla.gov.au/nla.news-article87868209?searchTerm=aboriginal,,291,"Chronicle (Adelaide, SA : 1895 - 1954)",212.8291473388672,very relevant
